assignment_id,employee_id,role_id,year_month,hours_worked,customer_id,earned_amount
4445,E0017,ROL001,2025-09,3.5,C002,161
4446,E0017,ROL003,2025-09,3.5,C006,119
4447,E0017,ROL003,2025-09,3.5,C006,119
4448,E0017,ROL005,2025-09,6,C002,186
4449,E0018,ROL008,2025-09,9,C020,360
4450,E0018,ROL010,2025-09,14,C028,420
4451,E0018,ROL010,2025-09,4.5,C029,135
4452,E0019,ROL003,2025-09,8,C005,272
4453,E0019,ROL005,2025-09,5,C001,155
4454,E0019,ROL005,2025-09,14.5,C002,449.5
4455,E0019,ROL006,2025-09,6,C017,198
4456,E0019,ROL006,2025-09,12.5,C013,412.5
4457,E0020,ROL008,2025-09,7.5,C002,300
4458,E0020,ROL008,2025-09,11.5,C005,460
4459,E0020,ROL010,2025-09,7,C002,210
4460,E0020,ROL010,2025-09,3,C049,90
4461,E0021,ROL001,2025-09,5,C001,230
4462,E0021,ROL001,2025-09,3,C002,138
4463,E0021,ROL001,2025-09,5,C005,230
4464,E0023,ROL003,2025-09,8,C005,272
4465,E0023,ROL003,2025-09,5,C042,170
4466,E0023,ROL003,2025-09,12,C002,408
4467,E0024,ROL001,2025-09,6,C005,276
4468,E0024,ROL004,2025-09,9,C028,288
4469,E0024,ROL005,2025-09,15,C002,465
4470,E0024,ROL005,2025-09,7.5,C001,232.5
4471,E0026,ROL009,2025-09,26.5,C002,689
4472,E0027,ROL001,2025-09,6.5,C001,299
4473,E0027,ROL001,2025-09,5.5,C006,253
4474,E0028,ROL001,2025-09,7.5,C015,345
4475,E0028,ROL001,2025-09,9,C002,414
4476,E0029,ROL001,2025-09,4.5,C027,207
4477,E0029,ROL001,2025-09,2,C001,92
4478,E0029,ROL001,2025-09,7,C001,322
4479,E0029,ROL001,2025-09,7,C005,322
4480,E0029,ROL004,2025-09,4,C005,128
4481,E0029,ROL004,2025-09,2.5,C005,80
4482,E0029,ROL004,2025-09,7,C016,224
4483,E0029,ROL004,2025-09,2.5,C001,80
4484,E0031,ROL001,2025-09,8,C002,368
4485,E0031,ROL004,2025-09,21.5,C016,688
4486,E0031,ROL004,2025-09,26,C001,832
4487,E0031,ROL004,2025-09,7,C016,224
4488,E0031,ROL004,2025-09,10.5,C009,336
4489,E0031,ROL010,2025-09,4,C032,120
4490,E0031,ROL010,2025-09,5,C019,150
4491,E0032,ROL001,2025-09,12,C001,552
4492,E0032,ROL001,2025-09,16,C033,736
4493,E0032,ROL001,2025-09,16,C049,736
4494,E0032,ROL003,2025-09,2,C033,68
4495,E0032,ROL003,2025-09,3,C032,102
4496,E0032,ROL003,2025-09,9,C002,306
4497,E0032,ROL003,2025-09,4.5,C002,153
4498,E0033,ROL002,2025-09,2,C005,56
4499,E0033,ROL002,2025-09,1.5,C017,42
4500,E0033,ROL002,2025-09,5,C016,140
4501,E0033,ROL009,2025-09,4.5,C011,117
4502,E0033,ROL009,2025-09,3.5,C001,91
4503,E0035,ROL001,2025-09,16.5,C001,759
4504,E0035,ROL008,2025-09,18.5,C002,740
4505,E0035,ROL008,2025-09,18.5,C001,740
4506,E0035,ROL008,2025-09,5,C011,200
4507,E0035,ROL008,2025-09,6,C001,240
4508,E0035,ROL010,2025-09,10,C008,300
4509,E0035,ROL010,2025-09,12,C002,360
4510,E0035,ROL010,2025-09,4,C001,120
4511,E0035,ROL010,2025-09,12,C005,360
4512,E0036,ROL003,2025-09,9.5,C001,323
4513,E0036,ROL003,2025-09,9.5,C001,323
4514,E0036,ROL003,2025-09,6.5,C023,221
4515,E0036,ROL006,2025-09,11.5,C005,379.5
4516,E0036,ROL006,2025-09,4.5,C007,148.5
4517,E0036,ROL006,2025-09,5.5,C001,181.5
4518,E0037,ROL001,2025-09,10,C009,460
4519,E0037,ROL001,2025-09,12,C005,552
4520,E0038,ROL008,2025-09,9,C005,360
4521,E0038,ROL010,2025-09,6,C005,180
4522,E0038,ROL010,2025-09,15.5,C018,465
4523,E0039,ROL001,2025-09,7,C005,322
4524,E0039,ROL001,2025-09,12,C013,552
4525,E0039,ROL001,2025-09,7,C001,322
4526,E0041,ROL001,2025-09,9.5,C005,437
4527,E0041,ROL001,2025-09,6.5,C040,299
4528,E0041,ROL001,2025-09,16,C006,736
4529,E0041,ROL001,2025-09,8,C020,368
4530,E0042,ROL007,2025-09,14.5,C001,348
4531,E0042,ROL007,2025-09,9.5,C002,228
4532,E0042,ROL007,2025-09,12,C006,288
4533,E0042,ROL007,2025-09,19.5,C023,468
4534,E0042,ROL009,2025-09,6,C001,156
4535,E0042,ROL009,2025-09,2,C002,52
4536,E0042,ROL009,2025-09,3,C005,78
4537,E0043,ROL002,2025-09,7.5,C005,210
4538,E0045,ROL008,2025-09,7.5,C005,300
4539,E0045,ROL008,2025-09,5,C001,200
4540,E0045,ROL008,2025-09,7.5,C001,300
4541,E0045,ROL010,2025-09,10,C007,300
4542,E0045,ROL010,2025-09,4,C001,120
4543,E0045,ROL010,2025-09,10,C017,300
4544,E0046,ROL001,2025-09,7,C012,322
4545,E0047,ROL001,2025-09,9.5,C005,437
4546,E0047,ROL001,2025-09,6,C005,276
4547,E0047,ROL001,2025-09,9.5,C005,437
4548,E0048,ROL001,2025-09,6.5,C005,299
4549,E0048,ROL001,2025-09,9,C043,414
4550,E0048,ROL001,2025-09,6.5,C002,299
4551,E0049,ROL001,2025-09,14,C001,644
4552,E0049,ROL001,2025-09,7,C002,322
4553,E0049,ROL001,2025-09,3,C039,138
4554,E0049,ROL001,2025-09,14,C005,644
4555,E0050,ROL001,2025-09,7.5,C012,345
4556,E0050,ROL005,2025-09,20,C015,620
4557,E0050,ROL005,2025-09,10,C015,310
4558,E0050,ROL010,2025-09,15.5,C017,465
4559,E0050,ROL010,2025-09,6,C002,180
4560,E0051,ROL001,2025-09,20.5,C002,943
4561,E0051,ROL001,2025-09,20.5,C005,943
4562,E0051,ROL010,2025-09,11,C002,330
4563,E0051,ROL010,2025-09,7,C002,210
4564,E0052,ROL003,2025-09,6,C001,204
4565,E0052,ROL003,2025-09,6,C005,204
4566,E0052,ROL003,2025-09,2,C002,68
4567,E0052,ROL003,2025-09,2,C005,68
4568,E0054,ROL001,2025-09,17.5,C005,805
4569,E0054,ROL001,2025-09,8.5,C005,391
4570,E0056,ROL001,2025-09,18.5,C001,851
4571,E0056,ROL001,2025-09,4,C025,184
4572,E0059,ROL003,2025-09,1.5,C018,51
4573,E0060,ROL009,2025-09,10,C005,260
4574,E0060,ROL009,2025-09,4.5,C045,117
4575,E0060,ROL009,2025-09,10,C002,260
4576,E0061,ROL008,2025-09,7.5,C002,300
4577,E0061,ROL008,2025-09,7.5,C005,300
4578,E0061,ROL008,2025-09,9.5,C018,380
4579,E0061,ROL008,2025-09,11.5,C001,460
4580,E0061,ROL010,2025-09,7.5,C005,225
4581,E0061,ROL010,2025-09,11,C001,330
4582,E0061,ROL010,2025-09,18.5,C019,555
4583,E0063,ROL001,2025-09,2.5,C034,115
4584,E0063,ROL001,2025-09,5.5,C002,253
4585,E0063,ROL001,2025-09,3,C008,138
4586,E0063,ROL001,2025-09,5.5,C002,253
4587,E0065,ROL006,2025-09,33.5,C002,1105.5
4588,E0066,ROL006,2025-09,2,C017,66
4589,E0067,ROL001,2025-09,4.5,C015,207
4590,E0067,ROL001,2025-09,7,C017,322
4591,E0067,ROL004,2025-09,6,C005,192
4592,E0067,ROL004,2025-09,12,C002,384
4593,E0069,ROL001,2025-09,8,C002,368
4594,E0070,ROL002,2025-09,6,C009,168
4595,E0070,ROL002,2025-09,7.5,C002,210
4596,E0070,ROL002,2025-09,15,C036,420
4597,E0071,ROL003,2025-09,4.5,C013,153
4598,E0071,ROL003,2025-09,5.5,C002,187
4599,E0071,ROL008,2025-09,27,C002,1080
4600,E0071,ROL008,2025-09,27,C001,1080
4601,E0071,ROL008,2025-09,13.5,C005,540
4602,E0072,ROL002,2025-09,7.5,C005,210
4603,E0072,ROL002,2025-09,15,C026,420
4604,E0072,ROL002,2025-09,6,C019,168
4605,E0073,ROL001,2025-09,8,C011,368
4606,E0073,ROL001,2025-09,14.5,C005,667
4607,E0073,ROL001,2025-09,9.5,C005,437
4608,E0073,ROL003,2025-09,7,C005,238
4609,E0073,ROL003,2025-09,7,C002,238
4610,E0074,ROL003,2025-09,3,C031,102
4611,E0075,ROL003,2025-09,15,C001,510
4612,E0075,ROL006,2025-09,5.5,C002,181.5
4613,E0075,ROL006,2025-09,9,C016,297
4614,E0076,ROL003,2025-09,8,C001,272
4615,E0076,ROL003,2025-09,10,C013,340
4616,E0078,ROL003,2025-09,2,C001,68
4617,E0078,ROL006,2025-09,7.5,C001,247.5
4618,E0078,ROL006,2025-09,6,C010,198
4619,E0078,ROL006,2025-09,15,C002,495
4620,E0079,ROL001,2025-09,11,C002,506
4621,E0079,ROL001,2025-09,3.5,C005,161
4622,E0079,ROL001,2025-09,4.5,C012,207
4623,E0080,ROL005,2025-09,13.5,C017,418.5
4624,E0081,ROL003,2025-09,4,C005,136
4625,E0081,ROL003,2025-09,7,C015,238
4626,E0081,ROL003,2025-09,8.5,C005,289
4627,E0083,ROL008,2025-09,6.5,C005,260
4628,E0083,ROL008,2025-09,6.5,C005,260
4629,E0083,ROL008,2025-09,5.5,C020,220
4630,E0083,ROL008,2025-09,10,C002,400
4631,E0083,ROL010,2025-09,8.5,C005,255
4632,E0083,ROL010,2025-09,14,C017,420
4633,E0083,ROL010,2025-09,3.5,C037,105
4634,E0085,ROL001,2025-09,17,C016,782
4635,E0085,ROL004,2025-09,11.5,C041,368
4636,E0087,ROL001,2025-09,2.5,C002,115
4637,E0087,ROL001,2025-09,4,C005,184
4638,E0089,ROL001,2025-09,2.5,C001,115
4639,E0089,ROL010,2025-09,4.5,C005,135
4640,E0090,ROL001,2025-09,3.5,C002,161
4641,E0090,ROL001,2025-09,2,C001,92
4642,E0092,ROL002,2025-09,7.5,C001,210
4643,E0092,ROL002,2025-09,7.5,C002,210
4644,E0092,ROL002,2025-09,11.5,C005,322
4645,E0092,ROL002,2025-09,7.5,C002,210
4646,E0093,ROL001,2025-09,11.5,C001,529
4647,E0093,ROL001,2025-09,7.5,C032,345
4648,E0094,ROL001,2025-09,6,C007,276
4649,E0094,ROL002,2025-09,7,C019,196
4650,E0095,ROL001,2025-09,2.5,C048,115
4651,E0095,ROL001,2025-09,5,C015,230
4652,E0095,ROL001,2025-09,12.5,C001,575
4653,E0096,ROL003,2025-09,4,C002,136
4654,E0096,ROL003,2025-09,7,C007,238
4655,E0098,ROL009,2025-09,23,C006,598
4656,E0098,ROL009,2025-09,9,C027,234
4657,E0098,ROL009,2025-09,28,C005,728
4658,E0099,ROL001,2025-09,7.5,C005,345
4659,E0099,ROL001,2025-09,7.5,C001,345
4660,E0099,ROL001,2025-09,4,C007,184
4661,E0099,ROL001,2025-09,5,C005,230
4662,E0101,ROL001,2025-09,5,C005,230
4663,E0101,ROL001,2025-09,6.5,C016,299
4664,E0101,ROL001,2025-09,7.5,C005,345
4665,E0101,ROL001,2025-09,7.5,C002,345
4666,E0101,ROL004,2025-09,4.5,C018,144
4667,E0101,ROL004,2025-09,5,C035,160
4668,E0101,ROL004,2025-09,13,C006,416
4669,E0101,ROL004,2025-09,16,C002,512
4670,E0102,ROL003,2025-09,19.5,C010,663
4671,E0102,ROL005,2025-09,30,C005,930
4672,E0103,ROL001,2025-09,6.5,C014,299
4673,E0103,ROL001,2025-09,5,C038,230
4674,E0103,ROL001,2025-09,5,C001,230
4675,E0103,ROL001,2025-09,16,C002,736
4676,E0104,ROL006,2025-09,2.5,C019,82.5
4677,E0105,ROL003,2025-09,4.5,C005,153
4678,E0105,ROL003,2025-09,6.5,C005,221
4679,E0105,ROL003,2025-09,13.5,C005,459
4680,E0107,ROL001,2025-09,3.5,C012,161
4681,E0108,ROL001,2025-09,15.5,C005,713
4682,E0108,ROL001,2025-09,4,C006,184
4683,E0108,ROL001,2025-09,5,C005,230
4684,E0108,ROL001,2025-09,15.5,C005,713
4685,E0109,ROL001,2025-09,12,C002,552
4686,E0109,ROL001,2025-09,5,C012,230
4687,E0109,ROL001,2025-09,8,C048,368
4688,E0110,ROL003,2025-09,15,C019,510
4689,E0110,ROL003,2025-09,18,C002,612
4690,E0110,ROL003,2025-09,7.5,C017,255
4691,E0110,ROL005,2025-09,10.5,C010,325.5
4692,E0110,ROL005,2025-09,6,C002,186
4693,E0111,ROL006,2025-09,6,C013,198
4694,E0111,ROL006,2025-09,14.5,C005,478.5
4695,E0111,ROL006,2025-09,4.5,C025,148.5
4696,E0111,ROL006,2025-09,9.5,C050,313.5
4697,E0112,ROL001,2025-09,8.5,C005,391
4698,E0113,ROL003,2025-09,4.5,C002,153
4699,E0113,ROL003,2025-09,7,C002,238
4700,E0113,ROL005,2025-09,5.5,C008,170.5
4701,E0113,ROL005,2025-09,13.5,C002,418.5
4702,E0113,ROL005,2025-09,11,C009,341
4703,E0114,ROL008,2025-09,5.5,C005,220
4704,E0114,ROL008,2025-09,17.5,C002,700
4705,E0114,ROL008,2025-09,8.5,C002,340
4706,E0114,ROL010,2025-09,8.5,C001,255
4707,E0114,ROL010,2025-09,14,C017,420
4708,E0114,ROL010,2025-09,14,C014,420
4709,E0115,ROL001,2025-09,5.5,C005,253
4710,E0116,ROL001,2025-09,19,C026,874
4711,E0116,ROL001,2025-09,28.5,C005,1311
4712,E0117,ROL001,2025-09,14.5,C047,667
4713,E0117,ROL004,2025-09,6,C005,192
4714,E0117,ROL004,2025-09,3,C002,96
4715,E0119,ROL008,2025-09,17,C044,680
4716,E0119,ROL008,2025-09,21.5,C006,860
4717,E0119,ROL010,2025-09,7,C005,210
4718,E0001,ROL003,2025-10,54.5,C002,1853
4719,E0001,ROL003,2025-10,36.5,C022,1241
4720,E0001,ROL003,2025-10,18,C031,612
4721,E0001,ROL006,2025-10,23.5,C007,775.5
4722,E0002,ROL002,2025-10,19,C048,532
4723,E0003,ROL008,2025-10,17,C017,680
4724,E0003,ROL008,2025-10,61,C001,2440
4725,E0003,ROL008,2025-10,30.5,C002,1220
4726,E0003,ROL010,2025-10,15.5,C046,465
4727,E0003,ROL010,2025-10,19.5,C008,585
4728,E0003,ROL010,2025-10,23.5,C001,705
4729,E0003,ROL010,2025-10,6.5,C013,195
4730,E0004,ROL001,2025-10,11.5,C015,529
4731,E0004,ROL001,2025-10,35.5,C010,1633
4732,E0006,ROL001,2025-10,65.5,C016,3013
4733,E0006,ROL001,2025-10,39,C001,1794
4734,E0006,ROL001,2025-10,78.5,C005,3611
4735,E0006,ROL001,2025-10,26,C005,1196
4736,E0007,ROL001,2025-10,71,C001,3266
4737,E0007,ROL001,2025-10,71,C001,3266
4738,E0007,ROL008,2025-10,42,C001,1680
4739,E0007,ROL010,2025-10,10.5,C001,315
4740,E0007,ROL010,2025-10,10.5,C028,315
4741,E0007,ROL010,2025-10,9,C013,270
4742,E0007,ROL010,2025-10,27,C008,810
4743,E0008,ROL003,2025-10,32.5,C005,1105
4744,E0008,ROL003,2025-10,32.5,C005,1105
4745,E0008,ROL003,2025-10,65,C001,2210
4746,E0008,ROL003,2025-10,21.5,C005,731
4747,E0008,ROL005,2025-10,30,C001,930
4748,E0008,ROL005,2025-10,45,C002,1395
4749,E0008,ROL005,2025-10,90,C002,2790
4750,E0009,ROL003,2025-10,17.5,C005,595
4751,E0009,ROL006,2025-10,50,C001,1650
4752,E0009,ROL006,2025-10,13.5,C018,445.5
4753,E0010,ROL002,2025-10,22.5,C037,630
4754,E0011,ROL003,2025-10,72,C002,2448
4755,E0011,ROL003,2025-10,20,C010,680
4756,E0012,ROL008,2025-10,39,C001,1560
4757,E0012,ROL010,2025-10,9.5,C005,285
4758,E0012,ROL010,2025-10,12,C020,360
4759,E0012,ROL010,2025-10,19,C027,570
4760,E0012,ROL010,2025-10,9.5,C048,285
4761,E0013,ROL003,2025-10,25.5,C005,867
4762,E0013,ROL003,2025-10,76.5,C005,2601
4763,E0013,ROL006,2025-10,17,C009,561
4764,E0013,ROL006,2025-10,13.5,C030,445.5
4765,E0013,ROL006,2025-10,20.5,C002,676.5
4766,E0013,ROL006,2025-10,13.5,C044,445.5
4767,E0014,ROL001,2025-10,24,C002,1104
4768,E0014,ROL001,2025-10,16,C041,736
4769,E0014,ROL001,2025-10,40.5,C013,1863
4770,E0015,ROL001,2025-10,44.5,C005,2047
4771,E0015,ROL001,2025-10,29.5,C001,1357
4772,E0015,ROL008,2025-10,83.5,C001,3340
4773,E0015,ROL008,2025-10,34.5,C009,1380
4774,E0015,ROL008,2025-10,34.5,C017,1380
4775,E0015,ROL008,2025-10,27.5,C002,1100
4776,E0016,ROL001,2025-10,29,C005,1334
4777,E0016,ROL004,2025-10,20.5,C002,656
4778,E0017,ROL001,2025-10,22,C049,1012
4779,E0017,ROL001,2025-10,83.5,C008,3841
4780,E0017,ROL001,2025-10,50,C002,2300
4781,E0017,ROL003,2025-10,39.5,C020,1343
4782,E0017,ROL003,2025-10,21,C048,714
4783,E0017,ROL005,2025-10,33,C001,1023
4784,E0017,ROL005,2025-10,33,C002,1023
4785,E0017,ROL005,2025-10,66,C022,2046
4786,E0017,ROL005,2025-10,99,C005,3069
4787,E0018,ROL008,2025-10,70.5,C002,2820
4788,E0018,ROL008,2025-10,19.5,C009,780
4789,E0018,ROL010,2025-10,101,C001,3030
4790,E0019,ROL003,2025-10,15.5,C013,527
4791,E0019,ROL005,2025-10,16.5,C005,511.5
4792,E0019,ROL006,2025-10,26.5,C005,874.5
4793,E0019,ROL006,2025-10,26.5,C002,874.5
4794,E0019,ROL006,2025-10,53,C023,1749
4795,E0020,ROL008,2025-10,20.5,C001,820
4796,E0020,ROL008,2025-10,13.5,C049,540
4797,E0020,ROL010,2025-10,33.5,C002,1005
4798,E0020,ROL010,2025-10,28,C006,840
4799,E0020,ROL010,2025-10,28,C020,840
4800,E0020,ROL010,2025-10,67.5,C002,2025
4801,E0021,ROL001,2025-10,40,C009,1840
4802,E0021,ROL001,2025-10,26.5,C012,1219
4803,E0021,ROL001,2025-10,80.5,C012,3703
4804,E0021,ROL001,2025-10,96.5,C005,4439
4805,E0023,ROL003,2025-10,28.5,C040,969
4806,E0024,ROL001,2025-10,3.5,C002,161
4807,E0024,ROL004,2025-10,6.5,C002,208
4808,E0024,ROL005,2025-10,27,C005,837
4809,E0024,ROL005,2025-10,18,C001,558
4810,E0024,ROL005,2025-10,18,C005,558
4811,E0026,ROL009,2025-10,27,C001,702
4812,E0026,ROL009,2025-10,27,C001,702
4813,E0026,ROL009,2025-10,22.5,C015,585
4814,E0027,ROL001,2025-10,29,C005,1334
4815,E0027,ROL001,2025-10,72.5,C007,3335
4816,E0027,ROL001,2025-10,43.5,C005,2001
4817,E0027,ROL001,2025-10,72.5,C015,3335
4818,E0028,ROL001,2025-10,15.5,C001,713
4819,E0028,ROL001,2025-10,15.5,C032,713
4820,E0028,ROL001,2025-10,15.5,C001,713
4821,E0028,ROL001,2025-10,15.5,C001,713
4822,E0029,ROL001,2025-10,101.5,C001,4669
4823,E0029,ROL001,2025-10,101.5,C005,4669
4824,E0029,ROL004,2025-10,15,C005,480
4825,E0029,ROL004,2025-10,12.5,C014,400
4826,E0029,ROL004,2025-10,12.5,C013,400
4827,E0029,ROL004,2025-10,10,C001,320
4828,E0031,ROL001,2025-10,60.5,C015,2783
4829,E0031,ROL001,2025-10,60.5,C014,2783
4830,E0031,ROL001,2025-10,36,C005,1656
4831,E0031,ROL001,2025-10,36,C001,1656
4832,E0031,ROL004,2025-10,38,C001,1216
4833,E0031,ROL004,2025-10,76,C005,2432
4834,E0031,ROL010,2025-10,27,C012,810
4835,E0031,ROL010,2025-10,82,C015,2460
4836,E0032,ROL001,2025-10,34,C001,1564
4837,E0032,ROL001,2025-10,51,C005,2346
4838,E0032,ROL001,2025-10,42.5,C010,1955
4839,E0032,ROL001,2025-10,22.5,C026,1035
4840,E0032,ROL003,2025-10,25,C009,850
4841,E0032,ROL003,2025-10,75.5,C014,2567
4842,E0032,ROL003,2025-10,75.5,C018,2567
4843,E0033,ROL002,2025-10,32.5,C018,910
4844,E0033,ROL009,2025-10,25.5,C019,663
4845,E0035,ROL001,2025-10,34,C005,1564
4846,E0035,ROL008,2025-10,17,C018,680
4847,E0035,ROL008,2025-10,20.5,C001,820
4848,E0035,ROL010,2025-10,13.5,C002,405
4849,E0035,ROL010,2025-10,7.5,C012,225
4850,E0036,ROL003,2025-10,6.5,C005,221
4851,E0036,ROL006,2025-10,13,C006,429
4852,E0038,ROL008,2025-10,36,C010,1440
4853,E0038,ROL010,2025-10,39,C005,1170
4854,E0039,ROL001,2025-10,28.5,C044,1311
4855,E0039,ROL001,2025-10,86,C005,3956
4856,E0039,ROL001,2025-10,43,C002,1978
4857,E0041,ROL001,2025-10,11,C047,506
4858,E0041,ROL001,2025-10,32.5,C002,1495
4859,E0041,ROL001,2025-10,9,C019,414
4860,E0042,ROL007,2025-10,19.5,C002,468
4861,E0042,ROL007,2025-10,39,C002,936
4862,E0042,ROL007,2025-10,39,C001,936
4863,E0042,ROL009,2025-10,6.5,C038,169
4864,E0042,ROL009,2025-10,8,C019,208
4865,E0042,ROL009,2025-10,9.5,C002,247
4866,E0042,ROL009,2025-10,9.5,C002,247
4867,E0043,ROL002,2025-10,19.5,C018,546
4868,E0043,ROL002,2025-10,23.5,C005,658
4869,E0043,ROL002,2025-10,35,C002,980
4870,E0045,ROL008,2025-10,38,C002,1520
4871,E0045,ROL008,2025-10,25.5,C005,1020
4872,E0045,ROL008,2025-10,31.5,C010,1260
4873,E0045,ROL008,2025-10,25.5,C043,1020
4874,E0045,ROL010,2025-10,41.5,C014,1245
4875,E0046,ROL001,2025-10,32,C002,1472
4876,E0047,ROL001,2025-10,21.5,C002,989
4877,E0047,ROL001,2025-10,4.5,C042,207
4878,E0047,ROL001,2025-10,21.5,C005,989
4879,E0048,ROL001,2025-10,7,C005,322
4880,E0048,ROL001,2025-10,12,C015,552
4881,E0048,ROL001,2025-10,9.5,C028,437
4882,E0048,ROL001,2025-10,14.5,C005,667
4883,E0049,ROL001,2025-10,36,C016,1656
4884,E0049,ROL001,2025-10,43.5,C001,2001
4885,E0050,ROL001,2025-10,16.5,C005,759
4886,E0050,ROL005,2025-10,38.5,C005,1193.5
4887,E0050,ROL010,2025-10,81,C001,2430
4888,E0050,ROL010,2025-10,22.5,C010,675
4889,E0050,ROL010,2025-10,22.5,C008,675
4890,E0050,ROL010,2025-10,40.5,C002,1215
4891,E0051,ROL001,2025-10,26.5,C001,1219
4892,E0051,ROL010,2025-10,21,C036,630
4893,E0052,ROL003,2025-10,24,C005,816
4894,E0052,ROL003,2025-10,10.5,C027,357
4895,E0052,ROL003,2025-10,16,C034,544
4896,E0053,ROL001,2025-10,27.5,C005,1265
4897,E0053,ROL001,2025-10,27.5,C001,1265
4898,E0053,ROL001,2025-10,22.5,C016,1035
4899,E0053,ROL001,2025-10,18,C005,828
4900,E0053,ROL005,2025-10,24,C018,744
4901,E0053,ROL005,2025-10,19,C001,589
4902,E0053,ROL005,2025-10,19,C001,589
4903,E0053,ROL005,2025-10,24,C017,744
4904,E0054,ROL001,2025-10,27,C013,1242
4905,E0056,ROL001,2025-10,41,C005,1886
4906,E0056,ROL001,2025-10,34,C011,1564
4907,E0059,ROL003,2025-10,55,C006,1870
4908,E0059,ROL003,2025-10,22,C005,748
4909,E0060,ROL009,2025-10,14,C006,364
4910,E0060,ROL009,2025-10,22.5,C031,585
4911,E0060,ROL009,2025-10,33.5,C002,871
4912,E0061,ROL008,2025-10,31.5,C005,1260
4913,E0061,ROL008,2025-10,21,C001,840
4914,E0061,ROL010,2025-10,32,C001,960
4915,E0063,ROL001,2025-10,24,C013,1104
4916,E0063,ROL001,2025-10,43,C005,1978
4917,E0063,ROL001,2025-10,36,C016,1656
4918,E0063,ROL001,2025-10,43,C002,1978
4919,E0065,ROL006,2025-10,8,C020,264
4920,E0065,ROL006,2025-10,10,C002,330
4921,E0065,ROL006,2025-10,15,C001,495
4922,E0065,ROL006,2025-10,15,C001,495
4923,E0066,ROL006,2025-10,65.5,C001,2161.5
4924,E0066,ROL006,2025-10,32.5,C002,1072.5
4925,E0066,ROL006,2025-10,18,C013,594
4926,E0066,ROL006,2025-10,21.5,C001,709.5
4927,E0067,ROL001,2025-10,84,C005,3864
4928,E0067,ROL001,2025-10,70,C012,3220
4929,E0067,ROL004,2025-10,24,C005,768
4930,E0067,ROL004,2025-10,40,C015,1280
4931,E0067,ROL004,2025-10,40,C007,1280
4932,E0067,ROL004,2025-10,13,C012,416
4933,E0069,ROL001,2025-10,29,C011,1334
4934,E0069,ROL001,2025-10,70,C005,3220
4935,E0069,ROL001,2025-10,19.5,C010,897
4936,E0070,ROL002,2025-10,40.5,C001,1134
4937,E0071,ROL003,2025-10,14.5,C001,493
4938,E0071,ROL003,2025-10,14.5,C001,493
4939,E0071,ROL008,2025-10,48,C009,1920
4940,E0071,ROL008,2025-10,19,C002,760
4941,E0072,ROL002,2025-10,72,C002,2016
4942,E0072,ROL002,2025-10,16,C038,448
4943,E0072,ROL002,2025-10,36,C005,1008
4944,E0072,ROL002,2025-10,24,C002,672
4945,E0073,ROL001,2025-10,54.5,C005,2507
4946,E0073,ROL001,2025-10,22.5,C013,1035
4947,E0073,ROL003,2025-10,33.5,C005,1139
4948,E0073,ROL003,2025-10,22.5,C001,765
4949,E0073,ROL003,2025-10,22.5,C002,765
4950,E0073,ROL003,2025-10,67.5,C005,2295
4951,E0074,ROL003,2025-10,14,C031,476
4952,E0075,ROL003,2025-10,21.5,C005,731
4953,E0075,ROL003,2025-10,18,C019,612
4954,E0075,ROL003,2025-10,21.5,C002,731
4955,E0075,ROL006,2025-10,46.5,C009,1534.5
4956,E0075,ROL006,2025-10,12,C023,396
4957,E0075,ROL006,2025-10,15.5,C009,511.5
4958,E0076,ROL003,2025-10,44.5,C013,1513
4959,E0078,ROL003,2025-10,15,C005,510
4960,E0078,ROL003,2025-10,15,C041,510
4961,E0078,ROL003,2025-10,15,C038,510
4962,E0078,ROL006,2025-10,14.5,C044,478.5
4963,E0078,ROL006,2025-10,18.5,C011,610.5
4964,E0078,ROL006,2025-10,22,C002,726
4965,E0079,ROL001,2025-10,49,C005,2254
4966,E0079,ROL001,2025-10,40.5,C013,1863
4967,E0079,ROL001,2025-10,81.5,C006,3749
4968,E0080,ROL005,2025-10,25.5,C008,790.5
4969,E0081,ROL003,2025-10,77,C001,2618
4970,E0081,ROL003,2025-10,32,C010,1088
4971,E0083,ROL008,2025-10,59.5,C009,2380
4972,E0083,ROL008,2025-10,47.5,C033,1900
4973,E0083,ROL008,2025-10,20,C011,800
4974,E0083,ROL010,2025-10,81.5,C002,2445
4975,E0085,ROL001,2025-10,60,C009,2760
4976,E0085,ROL001,2025-10,36,C005,1656
4977,E0085,ROL004,2025-10,48.5,C005,1552
4978,E0085,ROL004,2025-10,32.5,C044,1040
4979,E0085,ROL004,2025-10,40.5,C012,1296
4980,E0085,ROL004,2025-10,48.5,C001,1552
4981,E0087,ROL001,2025-10,53.5,C012,2461
4982,E0087,ROL001,2025-10,26.5,C014,1219
4983,E0087,ROL001,2025-10,64.5,C001,2967
4984,E0089,ROL001,2025-10,35,C002,1610
4985,E0089,ROL001,2025-10,23,C001,1058
4986,E0089,ROL010,2025-10,31.5,C012,945
4987,E0090,ROL001,2025-10,15.5,C019,713
4988,E0090,ROL001,2025-10,28,C002,1288
4989,E0090,ROL001,2025-10,23,C011,1058
4990,E0090,ROL001,2025-10,15.5,C019,713
4991,E0092,ROL002,2025-10,45,C006,1260
4992,E0093,ROL001,2025-10,23,C009,1058
4993,E0093,ROL001,2025-10,35,C010,1610
4994,E0093,ROL001,2025-10,56,C044,2576
